date,event_id,start_time,home_abbr,away_abbr,selection,odds,model_prob,implied_prob,value,stake,status,payout,profit,actual_outcome,created_at,updated_at
2026-01-23,WPG-FLA-2026-01-23,2026-01-23T02:00:00+01:00,WPG,FLA,home,2.35,0.42,0.42553,-0.01225,0.0,below_threshold,0.0,0.0,,2026-01-22T08:43:50.313528,2026-01-22T08:43:50.313528
2026-01-23,NSH-OTT-2026-01-23,2026-01-23T02:00:00+01:00,NSH,OTT,home,2.3,0.431,0.43478,-0.00846,0.0,below_threshold,0.0,0.0,,2026-01-22T08:43:50.313539,2026-01-22T08:43:50.313539
2026-01-23,EDM-PIT-2026-01-23,2026-01-23T03:00:00+01:00,EDM,PIT,away,3.15,0.305,0.31746,-0.04077,0.0,below_threshold,0.0,0.0,,2026-01-22T08:43:50.313548,2026-01-22T08:43:50.313548
2026-01-23,MIN-DET-2026-01-23,2026-01-23T03:30:00+01:00,MIN,DET,away,2.85,0.348,0.35088,-0.0088,0.0,below_threshold,0.0,0.0,,2026-01-22T08:43:50.313564,2026-01-22T08:43:50.313564
2026-01-24,TOR-VGK-2026-01-24,2026-01-24T01:00:00+01:00,TOR,VGK,away,2.2,0.44,0.45455,-0.03201,0.0,below_threshold,0.0,0.0,,2026-01-23T08:41:03.034931,2026-01-23T08:41:03.034931
2026-01-24,DAL-STL-2026-01-24,2026-01-24T02:00:00+01:00,DAL,STL,away,3.0,0.381,0.33333,0.14301,0.0,below_threshold,0.0,0.0,,2026-01-23T08:41:03.034945,2026-01-23T08:41:03.034945
2026-01-24,NYI-BUF-2026-01-24,2026-01-24T19:00:00+01:00,NYI,BUF,home,2.25,0.42,0.44444,-0.05516,0.0,below_threshold,0.0,0.0,,2026-01-24T08:36:41.320314,2026-01-24T08:36:41.320314
2026-01-24,NSH-UTA-2026-01-24,2026-01-24T19:30:00+01:00,NSH,UTA,home,2.45,0.466,0.40816,0.14151,0.0,below_threshold,0.0,0.0,,2026-01-24T08:36:41.320329,2026-01-24T08:36:41.320329
2026-01-25,WPG-DET-2026-01-25,2026-01-25T01:00:00+01:00,WPG,DET,away,2.55,0.387,0.39216,-0.0144,0.0,below_threshold,0.0,0.0,,2026-01-24T08:36:41.320341,2026-01-24T08:36:41.320341
2026-01-25,CBJ-TBL-2026-01-25,2026-01-25T01:00:00+01:00,CBJ,TBL,home,2.5,0.426,0.4,0.06474,0.0,below_threshold,0.0,0.0,,2026-01-24T08:36:41.320353,2026-01-24T08:36:41.320353
2026-01-25,OTT-CAR-2026-01-25,2026-01-25T01:00:00+01:00,OTT,CAR,home,2.55,0.361,0.39216,-0.08044,0.0,below_threshold,0.0,0.0,,2026-01-24T08:36:41.320363,2026-01-24T08:36:41.320363
2026-01-25,STL-LAK-2026-01-25,2026-01-25T02:00:00+01:00,STL,LAK,home,2.7,0.426,0.37037,0.14996,0.0,below_threshold,0.0,0.0,,2026-01-24T08:36:41.320373,2026-01-24T08:36:41.320373
2026-01-25,MIN-FLA-2026-01-25,2026-01-25T03:00:00+01:00,MIN,FLA,draw,3.85,0.281,0.25974,0.08328,0.0,below_threshold,0.0,0.0,,2026-01-24T08:36:41.320389,2026-01-24T08:36:41.320389
2026-01-25,OTT-VGK-2026-01-25,2026-01-25T23:00:00+01:00,OTT,VGK,draw,3.9,0.26,0.25641,0.01523,0.0,below_threshold,0.0,0.0,,2026-01-25T08:37:07.090167,2026-01-25T08:37:07.090167
2026-01-26,CGY-ANA-2026-01-26,2026-01-26T02:00:00+01:00,CGY,ANA,home,2.25,0.421,0.44444,-0.05253,0.0,below_threshold,0.0,0.0,,2026-01-25T08:37:07.090179,2026-01-25T08:37:07.090179
2026-01-27,NYR-BOS-2026-01-27,2026-01-27T01:00:00+01:00,NYR,BOS,away,2.2,0.453,0.45455,-0.00344,0.0,below_threshold,0.0,0.0,,2026-01-26T08:44:10.199280,2026-01-26T08:44:10.199280
2026-01-27,CBJ-LAK-2026-01-27,2026-01-27T01:00:00+01:00,CBJ,LAK,home,2.25,0.443,0.44444,-0.00253,0.0,below_threshold,0.0,0.0,,2026-01-26T08:44:10.199295,2026-01-26T08:44:10.199295
2026-01-27,TBL-UTA-2026-01-27,2026-01-27T01:00:00+01:00,TBL,UTA,home,1.85,0.612,0.54054,0.13281,0.0,below_threshold,0.0,0.0,,2026-01-26T08:44:10.199306,2026-01-26T08:44:10.199306
2026-01-27,PHI-NYI-2026-01-27,2026-01-27T01:00:00+01:00,PHI,NYI,home,2.3,0.393,0.43478,-0.09626,0.0,below_threshold,0.0,0.0,,2026-01-26T08:44:10.199315,2026-01-26T08:44:10.199315
2026-01-28,NJD-WPG-2026-01-28,2026-01-28T01:00:00+01:00,NJD,WPG,home,2.15,0.437,0.46512,-0.06035,0.0,below_threshold,0.0,0.0,,2026-01-27T08:43:48.743670,2026-01-27T08:43:48.743670
